id	TMB
TCGA-A8-A0A6	0.447368421052632
TCGA-E2-A1IH	1.36842105263158
TCGA-A1-A0SN	0.921052631578947
TCGA-AO-A0JE	0.815789473684211
TCGA-A8-A08O	0.5
TCGA-AR-A0TZ	1.18421052631579
TCGA-D8-A146	0.684210526315789
TCGA-B6-A0IC	0.763157894736842
TCGA-GM-A2DM	0.473684210526316
TCGA-E9-A2JT	0.0789473684210526
TCGA-AC-A23E	0.394736842105263
TCGA-BH-A0H7	0.921052631578947
TCGA-AR-A24H	3.05263157894737
TCGA-BH-A0DO	0.394736842105263
TCGA-C8-A1HK	1.15789473684211
TCGA-E9-A22D	0.447368421052632
TCGA-GM-A3XL	1.76315789473684
TCGA-A2-A0SX	0.473684210526316
TCGA-C8-A133	0.5
TCGA-A7-A0CE	1.86842105263158
TCGA-AR-A0TV	1.39473684210526
TCGA-AR-A0U3	0.736842105263158
TCGA-E9-A1NF	1.02631578947368
TCGA-EW-A423	0.947368421052632
TCGA-BH-A0HW	0.763157894736842
TCGA-BH-A0HK	1.81578947368421
TCGA-AR-A24Q	3.13157894736842
TCGA-A8-A06U	1.02631578947368
TCGA-AO-A0JA	0.552631578947368
TCGA-A1-A0SO	4.57894736842105
TCGA-A2-A0T7	0.315789473684211
TCGA-B6-A0I9	1.55263157894737
TCGA-3C-AAAU	0.342105263157895
TCGA-AO-A0J6	2.36842105263158
TCGA-AR-A24S	0.921052631578947
TCGA-GM-A2DN	0.368421052631579
TCGA-B6-A0I8	2.13157894736842
TCGA-E9-A244	1.57894736842105
TCGA-D8-A4Z1	0.210526315789474
TCGA-BH-A0B3	0.631578947368421
TCGA-A2-A0CL	0.473684210526316
TCGA-E2-A1BD	0.842105263157895
TCGA-A2-A3XV	0.868421052631579
TCGA-LL-A740	0.921052631578947
TCGA-B6-A0I1	1.18421052631579
TCGA-PL-A8LX	0.657894736842105
TCGA-BH-A0DG	0.657894736842105
TCGA-A1-A0SM	0.421052631578947
TCGA-BH-A1FG	0.394736842105263
TCGA-AN-A0FF	0.473684210526316
TCGA-E9-A245	0.368421052631579
TCGA-D8-A1JK	3.73684210526316
TCGA-B6-A1KI	0.421052631578947
TCGA-AR-A0TY	1.26315789473684
TCGA-BH-A1FN	2.21052631578947
TCGA-A8-A08G	0.736842105263158
TCGA-A2-A3XZ	0.631578947368421
TCGA-AR-A24R	0.473684210526316
TCGA-EW-A1P3	0.315789473684211
TCGA-B6-A1KF	1.21052631578947
TCGA-LL-A73Z	0.578947368421053
TCGA-AC-A2FO	0.421052631578947
TCGA-E2-A10C	6.68421052631579
TCGA-BH-A0B4	1.42105263157895
TCGA-E2-A15A	1
TCGA-EW-A1P4	1.23684210526316
TCGA-D8-A1JH	0.342105263157895
TCGA-E2-A156	0.552631578947368
TCGA-S3-AA12	0.710526315789474
TCGA-PE-A5DE	6.55263157894737
TCGA-A2-A04V	0.605263157894737
TCGA-AN-A03X	0.552631578947368
TCGA-BH-A0B5	1.26315789473684
TCGA-AN-A0FJ	1.94736842105263
TCGA-D8-A1XZ	1.34210526315789
TCGA-A7-A6VV	0.921052631578947
TCGA-EW-A1J1	0.368421052631579
TCGA-D8-A13Y	1.39473684210526
TCGA-E9-A243	1.26315789473684
TCGA-AO-A03T	1.71052631578947
TCGA-AN-A04C	1.26315789473684
TCGA-E2-A150	0.973684210526316
TCGA-E9-A1NI	0.5
TCGA-EW-A1P5	0.315789473684211
TCGA-D8-A1XV	0.526315789473684
TCGA-A2-A25D	1.02631578947368
TCGA-BH-A0BV	0.631578947368421
TCGA-BH-A0HQ	0.473684210526316
TCGA-C8-A134	1.94736842105263
TCGA-AN-A049	0.657894736842105
TCGA-D8-A1X5	0.763157894736842
TCGA-D8-A27P	0.5
TCGA-AR-A24K	0.605263157894737
TCGA-AC-A2FG	0.736842105263158
TCGA-BH-A0BZ	4.97368421052632
TCGA-AR-A24W	0.157894736842105
TCGA-E2-A15E	0.684210526315789
TCGA-LL-A73Y	2.31578947368421
TCGA-A2-A04Y	0.736842105263158
TCGA-OL-A5RW	3.26315789473684
TCGA-AO-A1KT	0.736842105263158
TCGA-C8-A26X	1.21052631578947
TCGA-D8-A13Z	1.65789473684211
TCGA-B6-A0WX	0.684210526315789
TCGA-D8-A1JS	0.342105263157895
TCGA-A7-A6VY	2.10526315789474
TCGA-S3-A6ZH	0.684210526315789
TCGA-AN-A041	0.421052631578947
TCGA-B6-A0IB	1.07894736842105
TCGA-BH-A0C3	0.236842105263158
TCGA-E2-A1IK	0.263157894736842
TCGA-D8-A1XY	0.789473684210526
TCGA-C8-A135	1.02631578947368
TCGA-OL-A97C	1.36842105263158
TCGA-AR-A1AL	0.5
TCGA-A1-A0SE	0.5
TCGA-EW-A6SD	0.842105263157895
TCGA-BH-A1F0	0.394736842105263
TCGA-BH-A18H	0.710526315789474
TCGA-AN-A0G0	0.763157894736842
TCGA-A8-A06Z	1.21052631578947
TCGA-AO-A0JG	0.342105263157895
TCGA-C8-A273	0.315789473684211
TCGA-A8-A095	2.31578947368421
TCGA-GM-A2DA	0.605263157894737
TCGA-E2-A14W	2
TCGA-BH-A8FZ	1.18421052631579
TCGA-D8-A1Y0	1.15789473684211
TCGA-B6-A0IH	0.631578947368421
